,PostalCode,PostalCode Latitude,PostalCode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
558,M5G,43.6579524,-79.3873826,Starbucks,43.65952575859537,-79.39027029345037,Coffee Shop
559,M5G,43.6579524,-79.3873826,Hot Star Large Fried Chicken,43.65880844786959,-79.3820352603718,Fried Chicken Joint
560,M5G,43.6579524,-79.3873826,Booster Juice,43.66084631,-79.38354609,Smoothie Shop
561,M5G,43.6579524,-79.3873826,Popeyes Louisiana Kitchen,43.66072684509608,-79.38273787270532,Fried Chicken Joint
562,M5G,43.6579524,-79.3873826,Omai,43.656006,-79.392494,Japanese Restaurant
563,M5G,43.6579524,-79.3873826,Tosto,43.661198,-79.386414,Italian Restaurant
564,M5G,43.6579524,-79.3873826,Est West Cafe,43.65954133608129,-79.39063666861075,Salad Place
565,M5G,43.6579524,-79.3873826,Tim Hortons,43.659695,-79.388706,Coffee Shop
566,M5G,43.6579524,-79.3873826,Second Cup,43.660721671691235,-79.38630837243234,Coffee Shop
567,M5G,43.6579524,-79.3873826,Mo'Ramyun,43.65614757920083,-79.39228230349781,Korean Restaurant
568,M5G,43.6579524,-79.3873826,The Sandwich Delight,43.661369862554835,-79.38766021175518,Sandwich Place
569,M5G,43.6579524,-79.3873826,Just Falafel  . . . Redefining Street Food,43.661798749133474,-79.38612623401507,Mediterranean Restaurant
570,M5G,43.6579524,-79.3873826,Valens Restaurants,43.65609618431269,-79.39283865916013,Restaurant
571,M6G,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
572,M6G,43.669542,-79.4225637,Contra Cafe,43.669107144072974,-79.42610471852032,Café
573,M6G,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
574,M6G,43.669542,-79.4225637,Starbucks,43.67153,-79.4214,Coffee Shop
575,M6G,43.669542,-79.4225637,Universal Grill,43.670549820711926,-79.42654054306477,Diner
576,M6G,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
577,M6G,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
578,M6G,43.669542,-79.4225637,Faema Caffe,43.6710456734398,-79.41929697990417,Café
579,M6G,43.669542,-79.4225637,Stubbe Chocolates,43.67156577026589,-79.42128899001831,Candy Store
580,M6G,43.669542,-79.4225637,Loblaws,43.671657,-79.421364,Grocery Store
581,M6G,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.420499,Baby Store
582,M6G,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
583,M6G,43.669542,-79.4225637,Queens Club,43.672386069777616,-79.41810570233238,Athletics & Sports
584,M6G,43.669542,-79.4225637,Pioneer Gas,43.67035525082211,-79.42840047898076,Convenience Store
585,M6G,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
586,M6G,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.42780494689941,Park
587,M6G,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
588,M1H,43.773136,-79.23947609999998,Federick Restaurant,43.77469659057996,-79.24114242818267,Hakka Restaurant
589,M1H,43.773136,-79.23947609999998,Drupati's Roti & Doubles,43.775222138791534,-79.24167761001029,Caribbean Restaurant
590,M1H,43.773136,-79.23947609999998,Thai One On,43.77446763641413,-79.24126833717742,Thai Restaurant
591,M1H,43.773136,-79.23947609999998,TD Canada Trust,43.77495189482367,-79.24134314060211,Bank
592,M1H,43.773136,-79.23947609999998,Centennial Recreation Centre,43.77459330890341,-79.23649962433035,Athletics & Sports
593,M1H,43.773136,-79.23947609999998,Petro-Canada,43.774106,-79.243097,Gas Station
594,M1H,43.773136,-79.23947609999998,B&A Bakery,43.77439074389114,-79.24387684648542,Bakery
595,M1H,43.773136,-79.23947609999998,Popeyes Louisiana Kitchen,43.7759298356196,-79.23532833470263,Fried Chicken Joint
596,M2H,43.8037622,-79.3634517,Eagle's Nest Golf Club,43.805454826002794,-79.36418592243415,Golf Course
597,M2H,43.8037622,-79.3634517,New York Fries,43.80366383775661,-79.36390544874158,Fast Food Restaurant
598,M2H,43.8037622,-79.3634517,AY Jackson Pool,43.804515413699576,-79.36613821581467,Pool
599,M2H,43.8037622,-79.3634517,Villa Madina,43.80168506227364,-79.36393844569061,Mediterranean Restaurant
600,M2H,43.8037622,-79.3634517,Duncan Creek Park,43.80553928816196,-79.36069456944033,Dog Run
601,M2H,43.8037622,-79.3634517,A.Y. Jackson Secondary School Track,43.80506848683886,-79.36667715153746,Athletics & Sports
602,M3H,43.7543283,-79.4422593,Wolfie's Deli,43.754875481443555,-79.44243785404784,Deli / Bodega
603,M3H,43.7543283,-79.4422593,Bagel Plus,43.75539484400371,-79.4406859789969,Restaurant
604,M3H,43.7543283,-79.4422593,Starbucks,43.755703,-79.440483,Coffee Shop
605,M3H,43.7543283,-79.4422593,Best for Bride in Toronto,43.755551,-79.437744,Bridal Shop
606,M3H,43.7543283,-79.4422593,Tim Hortons,43.75476686520758,-79.44325044751167,Coffee Shop
607,M3H,43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311,Middle Eastern Restaurant
608,M3H,43.7543283,-79.4422593,Dairy Queen,43.75567964325238,-79.44016579234159,Fast Food Restaurant
609,M3H,43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank
610,M3H,43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner
611,M3H,43.7543283,-79.4422593,Popeyes Louisiana Kitchen,43.754671343663034,-79.44274006861691,Fried Chicken Joint
612,M3H,43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257187,Sushi Restaurant
613,M3H,43.7543283,-79.4422593,Subway,43.75572798067668,-79.43988217796945,Sandwich Place
614,M3H,43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place
615,M3H,43.7543283,-79.4422593,Yogurty's,43.756190568366485,-79.43941837290544,Frozen Yogurt Shop
616,M3H,43.7543283,-79.4422593,Petro-Canada,43.755112,-79.438838,Gas Station
617,M3H,43.7543283,-79.4422593,Shoppers Drug Mart,43.756239,-79.439599,Pharmacy
618,M3H,43.7543283,-79.4422593,Sheppard Plaza,43.75569512647938,-79.43961347354475,Shopping Mall
619,M3H,43.7543283,-79.4422593,Metro,43.755791531926526,-79.43980055649448,Supermarket
620,M3H,43.7543283,-79.4422593,China Court,43.75578017077131,-79.43743743256304,Chinese Restaurant
621,M4H,43.7053689,-79.34937190000002,Costco,43.70705091308799,-79.3480933503406,Warehouse Store
622,M4H,43.7053689,-79.34937190000002,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
623,M4H,43.7053689,-79.34937190000002,Fit4Less,43.705689,-79.346018,Gym
624,M4H,43.7053689,-79.34937190000002,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
625,M4H,43.7053689,-79.34937190000002,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy
626,M4H,43.7053689,-79.34937190000002,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
627,M4H,43.7053689,-79.34937190000002,Subway,43.704627625493806,-79.34966067001598,Sandwich Place
628,M4H,43.7053689,-79.34937190000002,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
629,M4H,43.7053689,-79.34937190000002,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
630,M4H,43.7053689,-79.34937190000002,Petro-Canada,43.704058,-79.348094,Gas Station
631,M4H,43.7053689,-79.34937190000002,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
632,M4H,43.7053689,-79.34937190000002,Tim Hortons,43.7050898,-79.3505453,Coffee Shop
633,M4H,43.7053689,-79.34937190000002,A&W Canada,43.706275,-79.34467,Burger Joint
634,M4H,43.7053689,-79.34937190000002,Food Basics,43.7053872932289,-79.34733754588716,Supermarket
635,M4H,43.7053689,-79.34937190000002,TD Canada Trust,43.7063562,-79.3456426,Bank
636,M4H,43.7053689,-79.34937190000002,Dollarama,43.705689,-79.346018,Discount Store
637,M4H,43.7053689,-79.34937190000002,LCBO,43.706700447882305,-79.34501827004178,Liquor Store
638,M4H,43.7053689,-79.34937190000002,Leaside park,43.70217669622919,-79.35137675914693,Park
639,M5H,43.65057120000001,-79.3845675,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
640,M5H,43.65057120000001,-79.3845675,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
641,M5H,43.65057120000001,-79.3845675,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
642,M5H,43.65057120000001,-79.3845675,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
643,M5H,43.65057120000001,-79.3845675,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
644,M5H,43.65057120000001,-79.3845675,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
645,M5H,43.65057120000001,-79.3845675,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
646,M5H,43.65057120000001,-79.3845675,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
647,M5H,43.65057120000001,-79.3845675,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
648,M5H,43.65057120000001,-79.3845675,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
649,M5H,43.65057120000001,-79.3845675,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
650,M5H,43.65057120000001,-79.3845675,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
651,M5H,43.65057120000001,-79.3845675,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
652,M5H,43.65057120000001,-79.3845675,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
653,M5H,43.65057120000001,-79.3845675,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
654,M5H,43.65057120000001,-79.3845675,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
655,M5H,43.65057120000001,-79.3845675,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
656,M5H,43.65057120000001,-79.3845675,Hilton Toronto,43.6499459,-79.385479,Hotel
657,M5H,43.65057120000001,-79.3845675,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
658,M5H,43.65057120000001,-79.3845675,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
659,M5H,43.65057120000001,-79.3845675,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
660,M5H,43.65057120000001,-79.3845675,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
661,M5H,43.65057120000001,-79.3845675,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
662,M5H,43.65057120000001,-79.3845675,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
663,M5H,43.65057120000001,-79.3845675,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
664,M5H,43.65057120000001,-79.3845675,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
665,M5H,43.65057120000001,-79.3845675,Maman,43.64830873804684,-79.38225333898805,Café
666,M5H,43.65057120000001,-79.3845675,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
667,M5H,43.65057120000001,-79.3845675,King Taps,43.648475974183,-79.38205778358744,Gastropub
668,M5H,43.65057120000001,-79.3845675,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
669,M5H,43.65057120000001,-79.3845675,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
670,M5H,43.65057120000001,-79.3845675,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
671,M5H,43.65057120000001,-79.3845675,Drake One Fifty,43.64973478218314,-79.38416200344601,Bar
672,M5H,43.65057120000001,-79.3845675,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
673,M5H,43.65057120000001,-79.3845675,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
674,M5H,43.65057120000001,-79.3845675,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
675,M5H,43.65057120000001,-79.3845675,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
676,M5H,43.65057120000001,-79.3845675,Pi Co.,43.648651,-79.385874,Pizza Place
677,M5H,43.65057120000001,-79.3845675,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
678,M5H,43.65057120000001,-79.3845675,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
679,M5H,43.65057120000001,-79.3845675,Green Box Fresh Food Bar,43.650437581817954,-79.38861137514365,Sandwich Place
680,M5H,43.65057120000001,-79.3845675,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
681,M5H,43.65057120000001,-79.3845675,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
682,M5H,43.65057120000001,-79.3845675,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
683,M5H,43.65057120000001,-79.3845675,Kops Records,43.65051219841103,-79.38812570541256,Record Shop
684,M5H,43.65057120000001,-79.3845675,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897,Jazz Club
685,M5H,43.65057120000001,-79.3845675,Starbucks,43.650751,-79.388047,Coffee Shop
686,M5H,43.65057120000001,-79.3845675,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
687,M5H,43.65057120000001,-79.3845675,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
688,M5H,43.65057120000001,-79.3845675,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
689,M5H,43.65057120000001,-79.3845675,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
690,M5H,43.65057120000001,-79.3845675,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
691,M5H,43.65057120000001,-79.3845675,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
692,M5H,43.65057120000001,-79.3845675,Canoe,43.647452066183476,-79.38132001815676,Restaurant
693,M5H,43.65057120000001,-79.3845675,Hakata Ikkousha Ramen,43.650299,-79.388753,Ramen Restaurant
694,M5H,43.65057120000001,-79.3845675,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
695,M5H,43.65057120000001,-79.3845675,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
696,M5H,43.65057120000001,-79.3845675,Osgoode Hall Park,43.651104579673685,-79.3862691864201,Park
697,M5H,43.65057120000001,-79.3845675,Bannock,43.652101173138405,-79.38117828399939,Restaurant
698,M5H,43.65057120000001,-79.3845675,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
699,M5H,43.65057120000001,-79.3845675,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
700,M5H,43.65057120000001,-79.3845675,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
701,M5H,43.65057120000001,-79.3845675,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
702,M5H,43.65057120000001,-79.3845675,Indigo,43.65351471121164,-79.38069591056922,Bookstore
703,M5H,43.65057120000001,-79.3845675,Dineen Coffee,43.650497,-79.378765,Café
704,M5H,43.65057120000001,-79.3845675,Royal Alexandra Theatre,43.647255,-79.38753,Theater
705,M5H,43.65057120000001,-79.3845675,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
706,M5H,43.65057120000001,-79.3845675,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
707,M5H,43.65057120000001,-79.3845675,Starbucks,43.646731,-79.383951,Coffee Shop
708,M5H,43.65057120000001,-79.3845675,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
709,M5H,43.65057120000001,-79.3845675,Yuzu No Hana,43.6483011115534,-79.3883359381972,Sushi Restaurant
710,M5H,43.65057120000001,-79.3845675,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
711,M5H,43.65057120000001,-79.3845675,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
712,M5H,43.65057120000001,-79.3845675,CF Toronto Eaton Centre,43.65359376340117,-79.38061140153864,Shopping Mall
713,M5H,43.65057120000001,-79.3845675,Queen Mother Cafe,43.650401,-79.389156,Thai Restaurant
714,M5H,43.65057120000001,-79.3845675,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
715,M5H,43.65057120000001,-79.3845675,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
716,M5H,43.65057120000001,-79.3845675,Little India Restaurant,43.65031880877208,-79.38899760320798,Indian Restaurant
717,M5H,43.65057120000001,-79.3845675,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
718,M5H,43.65057120000001,-79.3845675,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
719,M5H,43.65057120000001,-79.3845675,LUSH,43.653557,-79.3804,Cosmetics Shop
720,M5H,43.65057120000001,-79.3845675,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
721,M5H,43.65057120000001,-79.3845675,Apple Eaton Centre,43.652823,-79.380615,Electronics Store
722,M5H,43.65057120000001,-79.3845675,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
723,M5H,43.65057120000001,-79.3845675,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
724,M5H,43.65057120000001,-79.3845675,Freshii,43.649273084327184,-79.38374831204301,Salad Place
725,M5H,43.65057120000001,-79.3845675,GoodLife Fitness Toronto Bell Trinity Centre,43.653436,-79.382314,Gym
726,M5H,43.65057120000001,-79.3845675,SEPHORA,43.653688,-79.38012,Cosmetics Shop
727,M5H,43.65057120000001,-79.3845675,Planta Queen,43.650622,-79.388154,Vegetarian / Vegan Restaurant
728,M5H,43.65057120000001,-79.3845675,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
729,M5H,43.65057120000001,-79.3845675,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
730,M5H,43.65057120000001,-79.3845675,Leña,43.651722,-79.379205,Latin American Restaurant
731,M5H,43.65057120000001,-79.3845675,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
732,M5H,43.65057120000001,-79.3845675,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
733,M5H,43.65057120000001,-79.3845675,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
734,M5H,43.65057120000001,-79.3845675,Bymark,43.647217284018005,-79.38125188166379,Restaurant
735,M5H,43.65057120000001,-79.3845675,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
736,M5H,43.65057120000001,-79.3845675,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
737,M5H,43.65057120000001,-79.3845675,The Fifth & Terrace,43.649249809335,-79.38931975675418,Modern European Restaurant
738,M5H,43.65057120000001,-79.3845675,First Canadian Place,43.64848212292913,-79.38244342803955,Building
739,M6H,43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
740,M6H,43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
741,M6H,43.66900510000001,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
742,M6H,43.66900510000001,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
743,M6H,43.66900510000001,-79.4422593,Planet Fitness Toronto Galleria,43.66758797288865,-79.44257365441428,Gym / Fitness Center
744,M6H,43.66900510000001,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Supermarket
745,M6H,43.66900510000001,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
746,M6H,43.66900510000001,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue
747,M6H,43.66900510000001,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café
748,M6H,43.66900510000001,-79.4422593,TD Canada Trust,43.6679341,-79.4416984,Bank
749,M6H,43.66900510000001,-79.4422593,Rexall,43.667504,-79.442086,Pharmacy
750,M6H,43.66900510000001,-79.4422593,Food Basics,43.66683479434923,-79.446812421531,Supermarket
751,M6H,43.66900510000001,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy
752,M6H,43.66900510000001,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park
753,M6H,43.66900510000001,-79.4422593,Galleria Smokers Choice,43.668135,-79.44004598818758,Smoke Shop
754,M6H,43.66900510000001,-79.4422593,North Of Brooklyn Pizzeria,43.669467,-79.439335,Pizza Place
755,M6H,43.66900510000001,-79.4422593,Cooper Cole Gallery,43.668864978053634,-79.43763256072998,Art Gallery
756,M1J,43.7447342,-79.23947609999998,McCowan Park,43.74508851212816,-79.239335687338,Playground
757,M2J,43.7785175,-79.3465557,The LEGO Store,43.77820727238842,-79.34348299621146,Toy / Game Store
758,M2J,43.7785175,-79.3465557,Michel's Baguette,43.77708227220403,-79.34455653003414,Bakery
759,M2J,43.7785175,-79.3465557,Hero Certified Burgers,43.7772948385197,-79.34458372068603,Burger Joint
760,M2J,43.7785175,-79.3465557,SilverCity Fairview Mall Cinemas,43.77868093228815,-79.3440850072426,Movie Theater
761,M2J,43.7785175,-79.3465557,CF Fairview Mall,43.777993908591895,-79.34366510981064,Shopping Mall
762,M2J,43.7785175,-79.3465557,Moxie's Classic Grill,43.777778810576905,-79.34318499889385,American Restaurant
763,M2J,43.7785175,-79.3465557,Apple Fairview,43.7779146,-79.343561,Electronics Store
764,M2J,43.7785175,-79.3465557,DAVIDsTEA,43.77754451824154,-79.34526267457191,Tea Room
765,M2J,43.7785175,-79.3465557,New York Fries,43.77829829945936,-79.34326735202254,Fast Food Restaurant
766,M2J,43.7785175,-79.3465557,Purdys Chocolatier,43.77816,-79.344154,Candy Store
767,M2J,43.7785175,-79.3465557,H&M,43.77754859086118,-79.34560423018411,Clothing Store
768,M2J,43.7785175,-79.3465557,Shoppers Drug Mart,43.776079,-79.34363,Pharmacy
769,M2J,43.7785175,-79.3465557,Hudson's Bay,43.777830351654046,-79.34304327486974,Department Store
770,M2J,43.7785175,-79.3465557,Aroma Espresso Bar,43.777700197902725,-79.34465166972005,Coffee Shop
771,M2J,43.7785175,-79.3465557,De Berardini's,43.77806925637981,-79.34264197549473,Salon / Barbershop
772,M2J,43.7785175,-79.3465557,Ten Ren's Tea Time,43.777158444629066,-79.34453087278449,Juice Bar
773,M2J,43.7785175,-79.3465557,Booster Juice,43.77742786,-79.3449699,Smoothie Shop
774,M2J,43.7785175,-79.3465557,Fairview Library Theatre,43.779018057023805,-79.34652599431665,Theater
775,M2J,43.7785175,-79.3465557,Old Navy,43.7779901,-79.3440914,Clothing Store
776,M2J,43.7785175,-79.3465557,LCBO,43.77895496200283,-79.34504796258686,Liquor Store
777,M2J,43.7785175,-79.3465557,J.Crew,43.7779417,-79.3451178,Clothing Store
778,M2J,43.7785175,-79.3465557,Starbucks,43.777757,-79.344451,Coffee Shop
779,M2J,43.7785175,-79.3465557,TD Canada Trust,43.777763,-79.345974,Bank
780,M2J,43.7785175,-79.3465557,Zara,43.777961241763556,-79.34469070057258,Clothing Store
781,M2J,43.7785175,-79.3465557,Fairview Mall Food Garden,43.77836930887007,-79.34321606591291,Food Court
782,M2J,43.7785175,-79.3465557,Heart Sushi,43.777203,-79.343805,Japanese Restaurant
783,M2J,43.7785175,-79.3465557,Thai Express,43.77799,-79.344091,Restaurant
784,M2J,43.7785175,-79.3465557,Tim Hortons,43.777964,-79.344715,Coffee Shop
785,M2J,43.7785175,-79.3465557,Hollister Co.,43.778088689883695,-79.34370423838938,Clothing Store
786,M2J,43.7785175,-79.3465557,Tim Hortons,43.7749925,-79.3463027,Coffee Shop
787,M2J,43.7785175,-79.3465557,SEPHORA,43.778366,-79.3437003,Cosmetics Shop
788,M2J,43.7785175,-79.3465557,EB Games,43.7781866230844,-79.3433096596408,Video Game Store
789,M2J,43.7785175,-79.3465557,Tim Hortons,43.77524918178477,-79.34773966670036,Coffee Shop
790,M2J,43.7785175,-79.3465557,Tommy Hilfiger Company Store,43.77742747193735,-79.34589327979445,Clothing Store
791,M2J,43.7785175,-79.3465557,McDonald's,43.7784074,-79.3435742,Fast Food Restaurant
792,M2J,43.7785175,-79.3465557,St. Louis Bar and Grill,43.777081295346356,-79.3449062809075,Wings Joint
793,M2J,43.7785175,-79.3465557,Sport Chek,43.777760996766865,-79.34315772052062,Sporting Goods Shop
794,M2J,43.7785175,-79.3465557,KFC,43.77827218538913,-79.34331697645614,Fast Food Restaurant
795,M2J,43.7785175,-79.3465557,Spring Rolls,43.777350695180374,-79.34397727347279,Asian Restaurant
796,M2J,43.7785175,-79.3465557,Bourbon St. Grill,43.77827649168577,-79.34324149162853,Fast Food Restaurant
797,M2J,43.7785175,-79.3465557,Z•teca,43.777216678163484,-79.3444011179068,Burrito Place
798,M2J,43.7785175,-79.3465557,Druxy's Famous Deli,43.77878702526164,-79.34444702976553,Deli / Bodega
799,M2J,43.7785175,-79.3465557,Tea Monkey,43.77743303586337,-79.34599187314286,Tea Room
800,M2J,43.7785175,-79.3465557,Garage Clothing,43.77695171853015,-79.34700906250485,Clothing Store
801,M2J,43.7785175,-79.3465557,Zumiez,43.777636036659636,-79.34524929542941,Clothing Store
802,M2J,43.7785175,-79.3465557,Teaopia,43.77874324350523,-79.34451221242404,Tea Room
803,M2J,43.7785175,-79.3465557,BCBG Max Azria,43.77696607091188,-79.34701924857568,Boutique
804,M2J,43.7785175,-79.3465557,GNC Live Well,43.77843789497575,-79.344162940979,Supplement Shop
805,M2J,43.7785175,-79.3465557,Ardene,43.77688620262047,-79.34717998514216,Women's Store
806,M2J,43.7785175,-79.3465557,Freedom Mobile,43.77691957322423,-79.34519290924072,Mobile Phone Shop
807,M2J,43.7785175,-79.3465557,Urban Planet,43.777825,-79.343519,Women's Store
808,M2J,43.7785175,-79.3465557,Nine West,43.77805192489,-79.34367061050186,Shoe Store
809,M2J,43.7785175,-79.3465557,Dynamite,43.77812931492771,-79.34362321088628,Women's Store
810,M2J,43.7785175,-79.3465557,Aéropostale,43.77828083022019,-79.34342473513604,Clothing Store
811,M2J,43.7785175,-79.3465557,Forever XXI,43.778289762312255,-79.34330244159452,Clothing Store
812,M2J,43.7785175,-79.3465557,Jimmy The Greek,43.77824451598338,-79.34332200351092,Greek Restaurant
813,M2J,43.7785175,-79.3465557,Grill It Up,43.77826768921672,-79.34330442089535,Food Court
814,M2J,43.7785175,-79.3465557,Manchu Wok,43.77822514623288,-79.34330206344342,Chinese Restaurant
815,M2J,43.7785175,-79.3465557,Lids,43.77810515,-79.343282,Accessories Store
816,M2J,43.7785175,-79.3465557,Laura Secord,43.7782285533859,-79.34321768453563,Dessert Shop
817,M2J,43.7785175,-79.3465557,Yoi,43.778244,-79.34301,Japanese Restaurant
818,M2J,43.7785175,-79.3465557,Don Mills Station Bus Terminal,43.77592896385145,-79.3469536135742,Bus Station
819,M2J,43.7785175,-79.3465557,Don Mills Subway Station Passenger Pickup,43.77579613604461,-79.3450072688185,Bus Station
820,M2J,43.7785175,-79.3465557,Fit For Life,43.77935234078756,-79.35056822110249,Fast Food Restaurant
821,M2J,43.7785175,-79.3465557,Oriole Park,43.78081676843454,-79.35132725701995,Baseball Field
822,M2J,43.7785175,-79.3465557,Michel's Baguette,43.77432584600824,-79.34668494032192,Bakery
823,M3J,43.7679803,-79.48726190000002,MUSE Massage Spa,43.7656861872247,-79.4893183666046,Massage Studio
